"filename", "language", "C#", "JavaScript", "Markdown", "CSS", "JSON", "XML", "Razor", "Properties", "comment", "blank", "total"
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dmi.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dmi.src.js", "JavaScript", 0, 363, 0, 0, 0, 0, 0, 0, 275, 23, 661
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dmi.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dpo.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dpo.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dpo.src.js", "JavaScript", 0, 134, 0, 0, 0, 0, 0, 0, 120, 18, 272
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\dpo.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ema.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ema.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ema.src.js", "JavaScript", 0, 76, 0, 0, 0, 0, 0, 0, 17, 7, 100
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ema.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ichimoku-kinko-hyo.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ichimoku-kinko-hyo.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ichimoku-kinko-hyo.src.js", "JavaScript", 0, 532, 0, 0, 0, 0, 0, 0, 278, 26, 836
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ichimoku-kinko-hyo.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators-all.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators-all.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators-all.src.js", "JavaScript", 0, 4932, 0, 0, 0, 0, 0, 0, 5417, 299, 10648
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators-all.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators.src.js", "JavaScript", 0, 516, 0, 0, 0, 0, 0, 0, 410, 32, 958
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\indicators.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\keltner-channels.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\keltner-channels.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\keltner-channels.src.js", "JavaScript", 0, 322, 0, 0, 0, 0, 0, 0, 275, 23, 620
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\keltner-channels.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\klinger.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\klinger.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\klinger.src.js", "JavaScript", 0, 364, 0, 0, 0, 0, 0, 0, 266, 23, 653
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\klinger.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\macd.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\macd.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\macd.src.js", "JavaScript", 0, 311, 0, 0, 0, 0, 0, 0, 166, 19, 496
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\macd.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\mfi.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\mfi.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\mfi.src.js", "JavaScript", 0, 165, 0, 0, 0, 0, 0, 0, 138, 18, 321
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\mfi.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\momentum.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\momentum.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\momentum.src.js", "JavaScript", 0, 128, 0, 0, 0, 0, 0, 0, 101, 18, 247
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\momentum.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\natr.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\natr.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\natr.src.js", "JavaScript", 0, 109, 0, 0, 0, 0, 0, 0, 94, 18, 221
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\natr.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\obv.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\obv.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\obv.src.js", "JavaScript", 0, 150, 0, 0, 0, 0, 0, 0, 109, 18, 277
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\obv.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\pivot-points.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\pivot-points.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\pivot-points.src.js", "JavaScript", 0, 300, 0, 0, 0, 0, 0, 0, 155, 22, 477
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\pivot-points.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ppo.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ppo.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ppo.src.js", "JavaScript", 0, 137, 0, 0, 0, 0, 0, 0, 115, 18, 270
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\ppo.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-channel.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-channel.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-channel.src.js", "JavaScript", 0, 322, 0, 0, 0, 0, 0, 0, 304, 28, 654
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-channel.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-envelopes.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-envelopes.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-envelopes.src.js", "JavaScript", 0, 322, 0, 0, 0, 0, 0, 0, 263, 23, 608
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\price-envelopes.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\psar.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\psar.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\psar.src.js", "JavaScript", 0, 213, 0, 0, 0, 0, 0, 0, 182, 18, 413
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\psar.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\regressions.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\regressions.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\regressions.src.js", "JavaScript", 0, 230, 0, 0, 0, 0, 0, 0, 414, 33, 677
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\regressions.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\roc.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\roc.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\roc.src.js", "JavaScript", 0, 137, 0, 0, 0, 0, 0, 0, 135, 18, 290
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\roc.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\rsi.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\rsi.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\rsi.src.js", "JavaScript", 0, 158, 0, 0, 0, 0, 0, 0, 114, 18, 290
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\rsi.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\slow-stochastic.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\slow-stochastic.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\slow-stochastic.src.js", "JavaScript", 0, 133, 0, 0, 0, 0, 0, 0, 102, 18, 253
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\slow-stochastic.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\stochastic.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\stochastic.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\stochastic.src.js", "JavaScript", 0, 346, 0, 0, 0, 0, 0, 0, 301, 26, 673
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\stochastic.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\supertrend.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\supertrend.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\supertrend.src.js", "JavaScript", 0, 355, 0, 0, 0, 0, 0, 0, 226, 18, 599
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\supertrend.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\tema.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\tema.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\tema.src.js", "JavaScript", 0, 168, 0, 0, 0, 0, 0, 0, 118, 18, 304
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\tema.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trendline.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trendline.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trendline.src.js", "JavaScript", 0, 139, 0, 0, 0, 0, 0, 0, 106, 18, 263
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trendline.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trix.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trix.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trix.src.js", "JavaScript", 0, 102, 0, 0, 0, 0, 0, 0, 100, 18, 220
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\trix.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\volume-by-price.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\volume-by-price.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\volume-by-price.src.js", "JavaScript", 0, 508, 0, 0, 0, 0, 0, 0, 217, 24, 749
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\volume-by-price.src.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\vwap.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 12
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\wwwroot\lib\highcharts\indicators\vwap.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
